,rcpt,year,hiv_treat_dah_20,hiv_prev_dah_20,hiv_pmtct_dah_20,hiv_other_dah_20,hiv_ct_dah_20,hiv_ovc_dah_20,hiv_care_dah_20,hiv_hss_other_dah_20,hiv_hss_hrh_dah_20,hiv_amr_dah_20,hiv_dah_total,care_total_mean,care_total_lower,care_total_upper,prev_total_mean,prev_total_lower,prev_total_upper,other_total_mean,other_total_lower,other_total_upper,ghes_total_mean,ghes_total_lower,ghes_total_upper
349,MDG,2015,510000000.0,1000000000.0,115000000.0,325000000.0,49000000.0,32000000.0,115000000.0,865000000.0,61000000.0,4000000.0,3076000000.0,523000.0,323000.0,791000.0,751000.0,497000.0,1092000.0,839000.0,675000.0,1067000.0,1632000.0,1113000.0,2364000.0
350,MDG,2016,551000000.0,2712000000.0,121000000.0,1413000000.0,56000000.0,29000000.0,123000000.0,1766000000.0,91000000.0,0.0,6862000000.0,1131000.0,913000.0,1440000.0,1467000.0,1216000.0,1833000.0,2401000.0,2239000.0,2638000.0,1567000.0,1016000.0,2381000.0
351,MDG,2017,447000000.0,3512000000.0,98000000.0,1432000000.0,47000000.0,26000000.0,104000000.0,1760000000.0,48000000.0,0.0,7474000000.0,1183000.0,935000.0,1550000.0,1530000.0,1266000.0,1926000.0,2693000.0,2519000.0,2928000.0,1669000.0,1062000.0,2512000.0
352,MLI,2003,61000000.0,49000000.0,1000000.0,7158000000.0,11000000.0,6000000.0,42000000.0,15000000.0,216000000.0,0.0,7559000000.0,3775000.0,2793000.0,5156000.0,3348000.0,2458000.0,4598000.0,8030000.0,7432000.0,8885000.0,6720000.0,4770000.0,9219000.0
353,MLI,2004,48000000.0,63000000.0,0.0,14783000000.0,0.0,6000000.0,123000000.0,457000000.0,373000000.0,0.0,15853000000.0,4042000.0,3093000.0,5194000.0,3472000.0,2620000.0,4545000.0,14022000.0,13457000.0,14742000.0,7094000.0,5232000.0,9436000.0
354,MLI,2005,419000000.0,605000000.0,153000000.0,14797000000.0,116000000.0,28000000.0,332000000.0,1398000000.0,1446000000.0,0.0,19294000000.0,5903000.0,5076000.0,6852000.0,5731000.0,5021000.0,6595000.0,13938000.0,13458000.0,14517000.0,7018000.0,5629000.0,8645000.0
355,MLI,2006,578000000.0,996000000.0,193000000.0,14788000000.0,156000000.0,36000000.0,213000000.0,1310000000.0,3397000000.0,0.0,21667000000.0,6114000.0,5375000.0,6970000.0,6541000.0,5922000.0,7288000.0,14601000.0,14165000.0,15072000.0,6581000.0,5542000.0,7704000.0
356,MLI,2007,2965000000.0,5333000000.0,1050000000.0,11945000000.0,846000000.0,965000000.0,1206000000.0,3628000000.0,3650000000.0,0.0,31588000000.0,7856000.0,7191000.0,8643000.0,9541000.0,8980000.0,10226000.0,20760000.0,20391000.0,21182000.0,5769000.0,4946000.0,6637000.0
357,MLI,2008,3292000000.0,4843000000.0,1331000000.0,11706000000.0,1121000000.0,1341000000.0,1273000000.0,5013000000.0,1030000000.0,0.0,30950000000.0,8063000.0,7339000.0,8952000.0,12245000.0,11629000.0,12947000.0,16479000.0,16089000.0,16931000.0,5200000.0,4380000.0,6120000.0
358,MLI,2009,3335000000.0,4572000000.0,1218000000.0,5996000000.0,1086000000.0,1554000000.0,1244000000.0,6385000000.0,2233000000.0,1000000.0,27624000000.0,7808000.0,7009000.0,8876000.0,9608000.0,8926000.0,10442000.0,15531000.0,15131000.0,16008000.0,5087000.0,4195000.0,6071000.0
359,MLI,2010,1538000000.0,2382000000.0,461000000.0,6726000000.0,671000000.0,301000000.0,647000000.0,2473000000.0,2661000000.0,38000000.0,17898000000.0,5315000.0,4564000.0,6307000.0,6057000.0,5451000.0,6857000.0,16559000.0,16199000.0,17033000.0,5033000.0,4149000.0,6017000.0
360,MLI,2011,1398000000.0,2187000000.0,215000000.0,7367000000.0,296000000.0,433000000.0,772000000.0,4752000000.0,3876000000.0,88000000.0,21384000000.0,6144000.0,5447000.0,7198000.0,5378000.0,4845000.0,6156000.0,17982000.0,17680000.0,18421000.0,4930000.0,4028000.0,6058000.0
361,MLI,2012,2896000000.0,4300000000.0,904000000.0,5608000000.0,841000000.0,369000000.0,1296000000.0,18707000000.0,1013000000.0,23000000.0,35957000000.0,6572000.0,5963000.0,7447000.0,6912000.0,6451000.0,7509000.0,29170000.0,28898000.0,29544000.0,4829000.0,4027000.0,5794000.0
362,MLI,2013,422000000.0,770000000.0,124000000.0,5309000000.0,184000000.0,51000000.0,253000000.0,3710000000.0,1809000000.0,22000000.0,12654000000.0,3177000.0,2609000.0,3880000.0,2759000.0,2333000.0,3315000.0,11703000.0,11460000.0,12022000.0,4826000.0,4068000.0,5639000.0
363,MLI,2014,2817000000.0,4388000000.0,1146000000.0,4650000000.0,866000000.0,348000000.0,1357000000.0,17610000000.0,980000000.0,3000000.0,34165000000.0,6723000.0,6143000.0,7448000.0,7062000.0,6608000.0,7621000.0,24339000.0,24097000.0,24627000.0,5180000.0,4377000.0,6155000.0
364,MLI,2015,1516000000.0,2724000000.0,415000000.0,3247000000.0,370000000.0,502000000.0,878000000.0,10459000000.0,1521000000.0,3000000.0,21635000000.0,5292000.0,4675000.0,6099000.0,5005000.0,4531000.0,5625000.0,16851000.0,16574000.0,17194000.0,5733000.0,4709000.0,6881000.0
365,MLI,2016,4251000000.0,2113000000.0,383000000.0,10540000000.0,273000000.0,217000000.0,3924000000.0,3755000000.0,833000000.0,0.0,26289000000.0,8831000.0,7973000.0,9988000.0,9091000.0,8442000.0,9882000.0,14433000.0,14083000.0,14840000.0,6573000.0,5047000.0,8286000.0
366,MLI,2017,6113000000.0,2194000000.0,276000000.0,8239000000.0,43000000.0,279000000.0,5808000000.0,5009000000.0,1077000000.0,0.0,29038000000.0,10270000.0,9124000.0,11805000.0,9940000.0,9114000.0,11093000.0,16132000.0,15698000.0,16665000.0,7768000.0,5660000.0,10488000.0
367,MOZ,2003,1281000000.0,2723000000.0,21000000.0,25814000000.0,0.0,271000000.0,176000000.0,175000000.0,1334000000.0,0.0,31795000000.0,3642000.0,2811000.0,4904000.0,5449000.0,4412000.0,6889000.0,29468000.0,28403000.0,30973000.0,7099000.0,4726000.0,10276000.0
368,MOZ,2004,3589000000.0,7518000000.0,47331000000.0,38661000000.0,333000000.0,817000000.0,795000000.0,8545000000.0,3587000000.0,0.0,111176000000.0,6792000.0,5875000.0,7983000.0,36729000.0,35613000.0,38244000.0,48484000.0,47374000.0,50087000.0,7743000.0,5287000.0,10952000.0
369,MOZ,2005,12416000000.0,13366000000.0,4944000000.0,43648000000.0,3085000000.0,4599000000.0,5404000000.0,8110000000.0,4748000000.0,0.0,100320000000.0,18609000.0,17698000.0,19863000.0,19794000.0,18684000.0,21133000.0,63592000.0,62493000.0,65000000.0,8498000.0,6036000.0,11605000.0
370,MOZ,2006,25227000000.0,25647000000.0,5577000000.0,43695000000.0,3520000000.0,6356000000.0,6273000000.0,20503000000.0,5599000000.0,0.0,142397000000.0,30404000.0,29522000.0,31530000.0,31399000.0,30326000.0,32750000.0,82857000.0,81684000.0,84192000.0,9245000.0,6747000.0,12093000.0
371,MOZ,2007,38563000000.0,37508000000.0,9863000000.0,57306000000.0,4780000000.0,10751000000.0,8938000000.0,36686000000.0,9996000000.0,0.0,214391000000.0,43807000.0,42854000.0,45075000.0,45826000.0,44716000.0,47166000.0,103122000.0,102026000.0,104459000.0,9646000.0,7175000.0,12464000.0
372,MOZ,2008,73614000000.0,41773000000.0,13217000000.0,25441000000.0,7213000000.0,13850000000.0,11616000000.0,49748000000.0,7190000000.0,2000000.0,243664000000.0,87077000.0,86163000.0,88174000.0,56866000.0,55870000.0,58045000.0,88196000.0,87210000.0,89433000.0,9887000.0,7680000.0,12484000.0
373,MOZ,2009,44368000000.0,28434000000.0,14780000000.0,19060000000.0,6062000000.0,12578000000.0,10338000000.0,84814000000.0,8242000000.0,269000000.0,228945000000.0,57810000.0,56881000.0,58961000.0,45928000.0,44984000.0,47128000.0,118449000.0,117493000.0,119612000.0,10705000.0,8731000.0,12958000.0
374,MOZ,2010,68424000000.0,52661000000.0,20715000000.0,16624000000.0,8764000000.0,15060000000.0,14741000000.0,102123000000.0,21280000000.0,243000000.0,320635000000.0,75939000.0,74970000.0,77107000.0,67709000.0,66711000.0,68897000.0,138541000.0,137571000.0,139690000.0,11389000.0,9483000.0,13477000.0
375,MOZ,2011,50715000000.0,41882000000.0,35470000000.0,25829000000.0,9826000000.0,15952000000.0,16433000000.0,78712000000.0,24975000000.0,239000000.0,300033000000.0,65541000.0,64527000.0,66769000.0,73658000.0,72475000.0,75032000.0,133499000.0,132442000.0,134849000.0,11936000.0,9923000.0,14191000.0
376,MOZ,2012,59536000000.0,57105000000.0,29349000000.0,14368000000.0,11776000000.0,16869000000.0,19591000000.0,79603000000.0,33516000000.0,99000000.0,321812000000.0,75134000.0,73960000.0,76450000.0,81953000.0,80796000.0,83354000.0,133282000.0,132000000.0,134668000.0,13071000.0,10756000.0,15600000.0
377,MOZ,2013,93502000000.0,33099000000.0,27883000000.0,8890000000.0,15178000000.0,14755000000.0,16114000000.0,48267000000.0,30126000000.0,93000000.0,287907000000.0,110678000.0,109290000.0,112329000.0,63884000.0,62416000.0,65572000.0,104418000.0,102895000.0,106317000.0,15770000.0,12946000.0,18934000.0
378,MOZ,2014,100579000000.0,57985000000.0,27521000000.0,11243000000.0,11505000000.0,21828000000.0,31113000000.0,58225000000.0,27377000000.0,23000000.0,347399000000.0,131861000.0,130135000.0,133683000.0,88321000.0,86675000.0,90335000.0,110511000.0,108745000.0,112582000.0,19595000.0,16120000.0,23388000.0
379,MOZ,2015,99860000000.0,50978000000.0,23369000000.0,23124000000.0,8739000000.0,17652000000.0,24377000000.0,40347000000.0,23151000000.0,58000000.0,311655000000.0,127764000.0,125587000.0,130393000.0,79770000.0,77736000.0,82467000.0,104618000.0,102472000.0,107135000.0,23729000.0,19412000.0,28295000.0
380,MOZ,2016,123559000000.0,57085000000.0,17164000000.0,32035000000.0,12585000000.0,16632000000.0,30955000000.0,56169000000.0,18261000000.0,130000000.0,364575000000.0,138123000.0,135707000.0,140897000.0,71884000.0,69638000.0,74589000.0,122515000.0,120125000.0,125508000.0,25686000.0,20736000.0,31761000.0
381,MOZ,2017,181520000000.0,61416000000.0,19166000000.0,16743000000.0,18611000000.0,8772000000.0,36739000000.0,57002000000.0,14130000000.0,17000000.0,414116000000.0,186269000.0,183512000.0,189866000.0,75637000.0,72839000.0,78800000.0,103772000.0,101144000.0,107266000.0,26843000.0,20458000.0,33652000.0
382,MRT,2003,3000000.0,3000000.0,0.0,63000000.0,0.0,0.0,1000000.0,0.0,0.0,0.0,70000000.0,475000.0,253000.0,856000.0,201000.0,96000.0,376000.0,594000.0,333000.0,1035000.0,371000.0,202000.0,614000.0
383,MRT,2004,3000000.0,3000000.0,0.0,660000000.0,0.0,0.0,1000000.0,16000000.0,0.0,0.0,683000000.0,539000.0,286000.0,958000.0,221000.0,116000.0,405000.0,1248000.0,959000.0,1752000.0,438000.0,251000.0,709000.0
384,MRT,2005,2000000.0,3000000.0,1000000.0,518000000.0,0.0,0.0,1000000.0,0.0,0.0,0.0,525000000.0,630000.0,336000.0,1099000.0,260000.0,141000.0,475000.0,1211000.0,865000.0,1804000.0,528000.0,304000.0,855000.0
385,MRT,2006,332000000.0,469000000.0,121000000.0,768000000.0,95000000.0,21000000.0,126000000.0,386000000.0,0.0,0.0,2318000000.0,1229000.0,905000.0,1781000.0,867000.0,739000.0,1074000.0,2107000.0,1744000.0,2727000.0,706000.0,429000.0,1083000.0
386,MRT,2007,7000000.0,39000000.0,5000000.0,952000000.0,2000000.0,0.0,0.0,1000000.0,0.0,0.0,1006000000.0,1027000.0,613000.0,1636000.0,426000.0,264000.0,672000.0,2036000.0,1563000.0,2744000.0,1015000.0,643000.0,1567000.0
387,MRT,2008,858000000.0,1197000000.0,317000000.0,573000000.0,254000000.0,60000000.0,337000000.0,1028000000.0,0.0,0.0,4624000000.0,2548000.0,2041000.0,3292000.0,1964000.0,1773000.0,2257000.0,3341000.0,2765000.0,4176000.0,1568000.0,1006000.0,2244000.0
388,MRT,2009,68000000.0,92000000.0,20000000.0,129000000.0,18000000.0,1000000.0,35000000.0,83000000.0,2000000.0,0.0,448000000.0,1930000.0,1315000.0,2732000.0,742000.0,495000.0,1093000.0,2273000.0,1610000.0,3206000.0,2380000.0,1635000.0,3317000.0
389,MRT,2010,6000000.0,25000000.0,1000000.0,108000000.0,0.0,6000000.0,0.0,1000000.0,3000000.0,0.0,150000000.0,2538000.0,1801000.0,3509000.0,845000.0,544000.0,1236000.0,2936000.0,2083000.0,3972000.0,3603000.0,2621000.0,4775000.0
390,MRT,2011,1000000.0,65000000.0,0.0,418000000.0,0.0,0.0,12000000.0,2000000.0,37000000.0,0.0,535000000.0,2924000.0,2054000.0,3993000.0,932000.0,607000.0,1360000.0,3644000.0,2726000.0,4746000.0,4219000.0,3105000.0,5558000.0
391,MRT,2012,183000000.0,265000000.0,68000000.0,160000000.0,54000000.0,12000000.0,74000000.0,221000000.0,3000000.0,0.0,1040000000.0,3015000.0,2203000.0,4069000.0,1205000.0,883000.0,1615000.0,3484000.0,2620000.0,4690000.0,3833000.0,2686000.0,5224000.0
392,MRT,2013,474000000.0,704000000.0,175000000.0,176000000.0,140000000.0,34000000.0,188000000.0,567000000.0,1000000.0,0.0,2459000000.0,2948000.0,2163000.0,3887000.0,1581000.0,1308000.0,1966000.0,3394000.0,2524000.0,4476000.0,3116000.0,2068000.0,4390000.0
393,MRT,2014,163000000.0,228000000.0,59000000.0,153000000.0,47000000.0,9000000.0,62000000.0,193000000.0,0.0,0.0,914000000.0,2159000.0,1462000.0,3190000.0,871000.0,629000.0,1217000.0,2516000.0,1774000.0,3659000.0,2582000.0,1664000.0,3793000.0
394,MRT,2015,215000000.0,303000000.0,79000000.0,80000000.0,64000000.0,13000000.0,86000000.0,259000000.0,0.0,0.0,1099000000.0,2021000.0,1329000.0,3022000.0,878000.0,659000.0,1209000.0,2282000.0,1534000.0,3311000.0,2302000.0,1449000.0,3447000.0
395,MRT,2016,377000000.0,260000000.0,46000000.0,700000000.0,4000000.0,0.0,374000000.0,383000000.0,7000000.0,0.0,2151000000.0,2219000.0,1589000.0,3183000.0,1152000.0,956000.0,1458000.0,2577000.0,1889000.0,3668000.0,2191000.0,1359000.0,3420000.0
396,MRT,2017,75000000.0,55000000.0,7000000.0,118000000.0,0.0,0.0,75000000.0,49000000.0,12000000.0,0.0,391000000.0,1717000.0,995000.0,2752000.0,545000.0,343000.0,868000.0,1923000.0,1148000.0,3046000.0,2203000.0,1352000.0,3371000.0
397,MUS,2003,3000000.0,4000000.0,0.0,23000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,31000000.0,277000.0,175000.0,440000.0,387000.0,250000.0,586000.0,193000.0,130000.0,287000.0,766000.0,508000.0,1129000.0
398,MUS,2004,2000000.0,3000000.0,0.0,31000000.0,0.0,0.0,0.0,26000000.0,0.0,0.0,62000000.0,330000.0,202000.0,492000.0,448000.0,281000.0,664000.0,219000.0,146000.0,315000.0,891000.0,577000.0,1256000.0
399,MUS,2005,2000000.0,5000000.0,0.0,31000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,39000000.0,399000.0,251000.0,608000.0,525000.0,344000.0,795000.0,253000.0,176000.0,359000.0,1047000.0,705000.0,1505000.0
400,MUS,2006,3000000.0,7000000.0,0.0,440000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,452000000.0,484000.0,308000.0,723000.0,618000.0,409000.0,933000.0,643000.0,557000.0,773000.0,1236000.0,858000.0,1771000.0
401,MUS,2007,1000000.0,8000000.0,0.0,1029000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1039000000.0,580000.0,373000.0,883000.0,734000.0,483000.0,1085000.0,1315000.0,1214000.0,1466000.0,1477000.0,1016000.0,2034000.0
402,MUS,2008,1000000.0,11000000.0,0.0,26000000.0,0.0,0.0,0.0,3000000.0,0.0,0.0,41000000.0,742000.0,502000.0,1030000.0,919000.0,650000.0,1278000.0,408000.0,290000.0,561000.0,1892000.0,1378000.0,2506000.0
403,MUS,2009,149000000.0,293000000.0,25000000.0,32000000.0,65000000.0,1000000.0,24000000.0,366000000.0,0.0,0.0,955000000.0,1123000.0,850000.0,1472000.0,1452000.0,1143000.0,1893000.0,948000.0,805000.0,1135000.0,2439000.0,1873000.0,3204000.0
404,MUS,2010,408000000.0,783000000.0,72000000.0,50000000.0,179000000.0,10000000.0,67000000.0,991000000.0,0.0,0.0,2560000000.0,1674000.0,1339000.0,2092000.0,2253000.0,1879000.0,2729000.0,1830000.0,1664000.0,2033000.0,3095000.0,2390000.0,3938000.0
405,MUS,2011,299000000.0,569000000.0,47000000.0,45000000.0,110000000.0,5000000.0,80000000.0,631000000.0,0.0,0.0,1786000000.0,1858000.0,1509000.0,2282000.0,2306000.0,1887000.0,2783000.0,1547000.0,1365000.0,1767000.0,3774000.0,3018000.0,4632000.0
406,MUS,2012,352000000.0,681000000.0,60000000.0,60000000.0,149000000.0,9000000.0,58000000.0,840000000.0,0.0,0.0,2209000000.0,2249000.0,1815000.0,2799000.0,2762000.0,2306000.0,3278000.0,1918000.0,1700000.0,2157000.0,4571000.0,3722000.0,5510000.0
407,MUS,2013,337000000.0,653000000.0,59000000.0,63000000.0,140000000.0,8000000.0,57000000.0,802000000.0,0.0,0.0,2119000000.0,2643000.0,2133000.0,3284000.0,3064000.0,2520000.0,3736000.0,1961000.0,1739000.0,2238000.0,5369000.0,4376000.0,6552000.0
408,MUS,2014,343000000.0,656000000.0,55000000.0,50000000.0,138000000.0,7000000.0,82000000.0,760000000.0,0.0,0.0,2091000000.0,3077000.0,2424000.0,3783000.0,3362000.0,2754000.0,4138000.0,1953000.0,1705000.0,2273000.0,6161000.0,5048000.0,7453000.0
409,MUS,2015,64000000.0,130000000.0,10000000.0,21000000.0,26000000.0,0.0,10000000.0,153000000.0,0.0,0.0,414000000.0,3181000.0,2396000.0,4122000.0,3141000.0,2394000.0,4118000.0,1354000.0,1067000.0,1701000.0,7047000.0,5618000.0,8599000.0
410,MUS,2016,165000000.0,297000000.0,14000000.0,98000000.0,41000000.0,1000000.0,93000000.0,216000000.0,1000000.0,0.0,926000000.0,3728000.0,2815000.0,4931000.0,3562000.0,2658000.0,4762000.0,1833000.0,1507000.0,2250000.0,7914000.0,6190000.0,10091000.0
411,MUS,2017,469000000.0,903000000.0,29000000.0,158000000.0,84000000.0,3000000.0,328000000.0,450000000.0,4000000.0,0.0,2428000000.0,4404000.0,3222000.0,5810000.0,4273000.0,3249000.0,5536000.0,2772000.0,2378000.0,3252000.0,8712000.0,6453000.0,11151000.0
412,MWI,2003,498000000.0,2203000000.0,38000000.0,24037000000.0,553000000.0,613000000.0,378000000.0,1655000000.0,1482000000.0,0.0,31457000000.0,6808000.0,4762000.0,9336000.0,9430000.0,7259000.0,12192000.0,24922000.0,23836000.0,26481000.0,10772000.0,7942000.0,14148000.0
413,MWI,2004,6209000000.0,12799000000.0,1300000000.0,39687000000.0,941000000.0,733000000.0,1591000000.0,13384000000.0,1760000000.0,0.0,78404000000.0,14723000.0,12537000.0,17401000.0,21253000.0,18799000.0,24402000.0,47453000.0,46193000.0,48965000.0,11569000.0,8412000.0,14970000.0
414,MWI,2005,4041000000.0,8275000000.0,869000000.0,50933000000.0,380000000.0,237000000.0,838000000.0,6397000000.0,926000000.0,0.0,72896000000.0,12942000.0,10559000.0,16203000.0,17872000.0,15219000.0,21353000.0,57197000.0,55960000.0,59009000.0,12827000.0,9814000.0,16500000.0
415,MWI,2006,6132000000.0,24735000000.0,3817000000.0,38174000000.0,4936000000.0,3653000000.0,3933000000.0,14486000000.0,7175000000.0,0.0,107041000000.0,19073000.0,16269000.0,22739000.0,34406000.0,31404000.0,38317000.0,62912000.0,61487000.0,64718000.0,14545000.0,11048000.0,18411000.0
416,MWI,2007,14515000000.0,41026000000.0,6176000000.0,47812000000.0,5267000000.0,2992000000.0,5442000000.0,57726000000.0,21345000000.0,12000000.0,202313000000.0,30350000.0,27057000.0,34663000.0,49933000.0,46452000.0,54087000.0,127472000.0,125986000.0,129419000.0,16963000.0,13107000.0,21229000.0
417,MWI,2008,16004000000.0,35430000000.0,4876000000.0,42487000000.0,3888000000.0,3265000000.0,4583000000.0,58056000000.0,28638000000.0,18000000.0,197245000000.0,33294000.0,29674000.0,38193000.0,50138000.0,46352000.0,54979000.0,134111000.0,132557000.0,136212000.0,19466000.0,15297000.0,24053000.0
418,MWI,2009,15677000000.0,35496000000.0,4327000000.0,27324000000.0,3124000000.0,2846000000.0,4525000000.0,58486000000.0,24702000000.0,228000000.0,176735000000.0,22781000.0,18229000.0,28554000.0,33552000.0,28642000.0,39315000.0,148102000.0,146302000.0,150453000.0,21770000.0,16964000.0,27408000.0
419,MWI,2010,14292000000.0,34269000000.0,4762000000.0,21047000000.0,4090000000.0,3996000000.0,5067000000.0,38236000000.0,13882000000.0,220000000.0,139861000000.0,23799000.0,18648000.0,30050000.0,34428000.0,29543000.0,40812000.0,105212000.0,103276000.0,107678000.0,23827000.0,18802000.0,29882000.0
420,MWI,2011,14719000000.0,35413000000.0,16988000000.0,15474000000.0,5167000000.0,5251000000.0,6192000000.0,41285000000.0,12448000000.0,62000000.0,152999000000.0,24226000.0,19267000.0,30725000.0,43905000.0,38644000.0,50401000.0,110702000.0,108697000.0,113273000.0,25438000.0,19666000.0,32337000.0
421,MWI,2012,9624000000.0,27969000000.0,15695000000.0,57796000000.0,4857000000.0,5749000000.0,4748000000.0,33873000000.0,11698000000.0,74000000.0,172083000000.0,44642000.0,39086000.0,51854000.0,80130000.0,74380000.0,87306000.0,73445000.0,71120000.0,76150000.0,27445000.0,20925000.0,35677000.0
422,MWI,2013,17779000000.0,39196000000.0,21450000000.0,23635000000.0,10631000000.0,5540000000.0,4339000000.0,32134000000.0,13939000000.0,170000000.0,168813000000.0,44813000.0,39060000.0,51305000.0,84331000.0,78111000.0,91721000.0,69929000.0,67595000.0,72980000.0,28940000.0,21936000.0,36748000.0
423,MWI,2014,28162000000.0,45890000000.0,18743000000.0,8147000000.0,6163000000.0,6658000000.0,7862000000.0,43507000000.0,6816000000.0,12000000.0,171960000000.0,52968000.0,47181000.0,60463000.0,80138000.0,73567000.0,88620000.0,67630000.0,65218000.0,70722000.0,30229000.0,22796000.0,38889000.0
424,MWI,2015,38375000000.0,45331000000.0,8076000000.0,10427000000.0,4000000000.0,4711000000.0,12328000000.0,41743000000.0,8476000000.0,13000000.0,173480000000.0,66113000.0,60055000.0,74322000.0,71060000.0,64277000.0,79793000.0,69293000.0,66794000.0,72516000.0,30430000.0,22023000.0,39744000.0
425,MWI,2016,42967000000.0,17938000000.0,6335000000.0,53910000000.0,5989000000.0,4987000000.0,8642000000.0,23594000000.0,7541000000.0,0.0,171903000000.0,109987000.0,103545000.0,118950000.0,49719000.0,42370000.0,59018000.0,83032000.0,80525000.0,86448000.0,31956000.0,23299000.0,42420000.0
426,MWI,2017,61817000000.0,6750000000.0,4433000000.0,92754000000.0,4267000000.0,7365000000.0,12767000000.0,12065000000.0,10369000000.0,0.0,212587000000.0,213256000.0,206110000.0,222309000.0,43030000.0,35460000.0,53896000.0,63788000.0,61437000.0,67175000.0,34327000.0,24509000.0,45889000.0
427,NAM,2003,318000000.0,2156000000.0,5000000.0,14047000000.0,3000000.0,98000000.0,165000000.0,38000000.0,82000000.0,0.0,16912000000.0,32637000.0,21342000.0,47412000.0,32614000.0,21097000.0,46824000.0,35680000.0,27291000.0,47405000.0,77904000.0,55067000.0,106296000.0
428,NAM,2004,429000000.0,2427000000.0,23121000000.0,6484000000.0,30000000.0,193000000.0,278000000.0,1686000000.0,1536000000.0,0.0,36184000000.0,35577000.0,24420000.0,51334000.0,47454000.0,36144000.0,62571000.0,33163000.0,24599000.0,44626000.0,81907000.0,59171000.0,110723000.0
429,NAM,2005,7265000000.0,8617000000.0,1959000000.0,6144000000.0,3719000000.0,1850000000.0,3143000000.0,5112000000.0,1390000000.0,0.0,39199000000.0,48333000.0,36052000.0,62623000.0,45332000.0,34535000.0,59370000.0,42872000.0,34383000.0,54144000.0,85515000.0,63431000.0,110113000.0
430,NAM,2006,20131000000.0,20459000000.0,3669000000.0,5450000000.0,6022000000.0,5861000000.0,7830000000.0,14282000000.0,1665000000.0,264000000.0,85633000000.0,67810000.0,54655000.0,84028000.0,59916000.0,47655000.0,75363000.0,54570000.0,45692000.0,65458000.0,91238000.0,69083000.0,115393000.0
431,NAM,2007,24152000000.0,22803000000.0,4200000000.0,7477000000.0,7347000000.0,6951000000.0,9286000000.0,16944000000.0,4305000000.0,0.0,103465000000.0,78653000.0,64555000.0,96618000.0,66126000.0,53733000.0,80468000.0,63122000.0,54142000.0,74661000.0,97763000.0,77930000.0,122022000.0
432,NAM,2008,19592000000.0,17651000000.0,3751000000.0,7356000000.0,5499000000.0,5782000000.0,7985000000.0,11694000000.0,1422000000.0,11000000.0,80743000000.0,85436000.0,70967000.0,102796000.0,69565000.0,56931000.0,84312000.0,60567000.0,51829000.0,72084000.0,105618000.0,86706000.0,126805000.0
433,NAM,2009,23421000000.0,28193000000.0,4909000000.0,7664000000.0,9789000000.0,8946000000.0,13117000000.0,27365000000.0,1974000000.0,236000000.0,125614000000.0,101535000.0,86173000.0,118891000.0,86269000.0,73935000.0,102651000.0,84821000.0,75673000.0,95390000.0,118810000.0,98979000.0,141641000.0
434,NAM,2010,27009000000.0,31132000000.0,5736000000.0,4005000000.0,11919000000.0,10729000000.0,15215000000.0,30151000000.0,8351000000.0,2057000000.0,146304000000.0,111832000.0,94292000.0,132572000.0,92933000.0,78488000.0,109549000.0,94722000.0,84806000.0,106810000.0,137507000.0,115548000.0,159752000.0
435,NAM,2011,21683000000.0,21639000000.0,5064000000.0,4871000000.0,7406000000.0,8459000000.0,10198000000.0,17513000000.0,6079000000.0,158000000.0,103070000000.0,109696000.0,90981000.0,130969000.0,85986000.0,70738000.0,105140000.0,75190000.0,64216000.0,88205000.0,153029000.0,130351000.0,177065000.0
436,NAM,2012,25243000000.0,29350000000.0,5546000000.0,2678000000.0,8769000000.0,8972000000.0,14492000000.0,32950000000.0,7255000000.0,62000000.0,135317000000.0,119775000.0,98308000.0,142602000.0,93625000.0,75925000.0,114590000.0,91351000.0,80600000.0,105479000.0,155716000.0,129660000.0,181397000.0
437,NAM,2013,17692000000.0,22104000000.0,5529000000.0,3150000000.0,7272000000.0,7439000000.0,9785000000.0,23903000000.0,5250000000.0,50000000.0,102174000000.0,108918000.0,87722000.0,136823000.0,81975000.0,65712000.0,103223000.0,76685000.0,65606000.0,89759000.0,150530000.0,123627000.0,178624000.0
438,NAM,2014,15352000000.0,11267000000.0,5148000000.0,3075000000.0,6584000000.0,6470000000.0,6001000000.0,27759000000.0,3135000000.0,125000000.0,84916000000.0,106403000.0,81772000.0,141445000.0,68059000.0,50723000.0,91164000.0,75017000.0,64359000.0,89271000.0,146162000.0,117507000.0,179150000.0
439,NAM,2015,13141000000.0,7350000000.0,2970000000.0,1920000000.0,6085000000.0,5029000000.0,10201000000.0,9626000000.0,2594000000.0,50000000.0,58966000000.0,111120000.0,83189000.0,144489000.0,57465000.0,40163000.0,80796000.0,53663000.0,42659000.0,68336000.0,139770000.0,108097000.0,175855000.0
440,NAM,2016,21471000000.0,13906000000.0,2124000000.0,2999000000.0,276000000.0,7941000000.0,6188000000.0,6382000000.0,4758000000.0,0.0,66045000000.0,119855000.0,90733000.0,159316000.0,61589000.0,44622000.0,85078000.0,47483000.0,35921000.0,62713000.0,135624000.0,102720000.0,175587000.0
